,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini
6909,India,West Bengal,Medinipur West,2009,Medinipur West2009,631.0,Paschim Medinipur,32.444443,263230.0,0.28
6910,India,West Bengal,Medinipur West,2010,Medinipur West2010,631.0,Paschim Medinipur,33.0,279191.0,0.28
6911,India,West Bengal,Medinipur West,2011,Medinipur West2011,631.0,Paschim Medinipur,27.75,289432.0,0.28
6912,India,West Bengal,Medinipur West,2012,Medinipur West2012,631.0,Paschim Medinipur,26.588236,301479.0,0.28
6913,India,West Bengal,Medinipur West,2013,Medinipur West2013,631.0,Paschim Medinipur,34.0,308238.0,0.28
6914,India,West Bengal,Medinipur West,2014,Medinipur West2014,631.0,Paschim Medinipur,,315425.0,0.28
6915,India,West Bengal,Medinipur West,2015,Medinipur West2015,631.0,Paschim Medinipur,,334561.0,0.28
6916,India,West Bengal,Medinipur West,2016,Medinipur West2016,631.0,Paschim Medinipur,35.34375,357756.0,0.28
6917,India,West Bengal,Medinipur West,2017,Medinipur West2017,631.0,Paschim Medinipur,27.789474,381534.0,0.28
6918,India,West Bengal,Medinipur West,2018,Medinipur West2018,631.0,Paschim Medinipur,28.933332,403248.0,0.28
6919,India,Uttar Pradesh,Meerut,2000,Meerut2000,541.0,Meerut,,198839.0,0.46
6920,India,Uttar Pradesh,Meerut,2001,Meerut2001,541.0,Meerut,56.0,202456.0,0.46
6921,India,Uttar Pradesh,Meerut,2002,Meerut2002,541.0,Meerut,,209007.0,0.46
6922,India,Uttar Pradesh,Meerut,2003,Meerut2003,541.0,Meerut,,220012.0,0.46
6923,India,Uttar Pradesh,Meerut,2004,Meerut2004,541.0,Meerut,20.0,231029.0,0.46
6924,India,Uttar Pradesh,Meerut,2005,Meerut2005,541.0,Meerut,,244514.0,0.46
6925,India,Uttar Pradesh,Meerut,2006,Meerut2006,541.0,Meerut,,263935.0,0.46
6926,India,Uttar Pradesh,Meerut,2007,Meerut2007,541.0,Meerut,,280851.0,0.46
6927,India,Uttar Pradesh,Meerut,2008,Meerut2008,541.0,Meerut,,302192.0,0.46
6928,India,Uttar Pradesh,Meerut,2009,Meerut2009,541.0,Meerut,,320989.0,0.46
6929,India,Uttar Pradesh,Meerut,2010,Meerut2010,541.0,Meerut,,346621.0,0.46
6930,India,Uttar Pradesh,Meerut,2011,Meerut2011,541.0,Meerut,,365375.0,0.46
6931,India,Uttar Pradesh,Meerut,2012,Meerut2012,541.0,Meerut,,381471.0,0.46
6932,India,Uttar Pradesh,Meerut,2013,Meerut2013,541.0,Meerut,,400680.0,0.46
6933,India,Uttar Pradesh,Meerut,2014,Meerut2014,541.0,Meerut,,413263.0,0.46
6934,India,Uttar Pradesh,Meerut,2015,Meerut2015,541.0,Meerut,,448582.0,0.46
6935,India,Uttar Pradesh,Meerut,2016,Meerut2016,541.0,Meerut,31.428572,503182.0,0.46
6936,India,Uttar Pradesh,Meerut,2017,Meerut2017,541.0,Meerut,,522441.0,0.46
6937,India,Uttar Pradesh,Meerut,2018,Meerut2018,541.0,Meerut,50.285713,537577.0,0.46
6938,India,Uttar Pradesh,Mirzapur,2000,Mirzapur2000,581.0,Mirzapur,26.0,198839.0,0.28
6939,India,Uttar Pradesh,Mirzapur,2001,Mirzapur2001,581.0,Mirzapur,,202456.0,0.28
6940,India,Uttar Pradesh,Mirzapur,2002,Mirzapur2002,581.0,Mirzapur,,209007.0,0.28
6941,India,Uttar Pradesh,Mirzapur,2003,Mirzapur2003,581.0,Mirzapur,,220012.0,0.28
6942,India,Uttar Pradesh,Mirzapur,2004,Mirzapur2004,581.0,Mirzapur,14.5,231029.0,0.28
6943,India,Uttar Pradesh,Mirzapur,2005,Mirzapur2005,581.0,Mirzapur,,244514.0,0.28
6944,India,Uttar Pradesh,Mirzapur,2006,Mirzapur2006,581.0,Mirzapur,,263935.0,0.28
6945,India,Uttar Pradesh,Mirzapur,2007,Mirzapur2007,581.0,Mirzapur,,280851.0,0.28
6946,India,Uttar Pradesh,Mirzapur,2008,Mirzapur2008,581.0,Mirzapur,,302192.0,0.28
6947,India,Uttar Pradesh,Mirzapur,2009,Mirzapur2009,581.0,Mirzapur,,320989.0,0.28
6948,India,Uttar Pradesh,Mirzapur,2010,Mirzapur2010,581.0,Mirzapur,,346621.0,0.28
6949,India,Uttar Pradesh,Mirzapur,2011,Mirzapur2011,581.0,Mirzapur,,365375.0,0.28
6950,India,Uttar Pradesh,Mirzapur,2012,Mirzapur2012,581.0,Mirzapur,,381471.0,0.28
6951,India,Uttar Pradesh,Mirzapur,2013,Mirzapur2013,581.0,Mirzapur,,400680.0,0.28
6952,India,Uttar Pradesh,Mirzapur,2014,Mirzapur2014,581.0,Mirzapur,,413263.0,0.28
6953,India,Uttar Pradesh,Mirzapur,2015,Mirzapur2015,581.0,Mirzapur,,448582.0,0.28
6954,India,Uttar Pradesh,Mirzapur,2016,Mirzapur2016,581.0,Mirzapur,19.25,503182.0,0.28
6955,India,Uttar Pradesh,Mirzapur,2017,Mirzapur2017,581.0,Mirzapur,,522441.0,0.28
6956,India,Uttar Pradesh,Mirzapur,2018,Mirzapur2018,581.0,Mirzapur,72.836365,537577.0,0.28
6957,India,Punjab,Moga,2000,Moga2000,445.0,Moga,18.271429,74939.0,0.27
6958,India,Punjab,Moga,2001,Moga2001,445.0,Moga,19.0,75916.0,0.27
6959,India,Punjab,Moga,2002,Moga2002,445.0,Moga,,77209.0,0.27
6960,India,Punjab,Moga,2003,Moga2003,445.0,Moga,,82030.0,0.27
6961,India,Punjab,Moga,2004,Moga2004,445.0,Moga,49.166668,86108.0,0.27
6962,India,Punjab,Moga,2005,Moga2005,445.0,Moga,112.5,90330.0,0.27
6963,India,Punjab,Moga,2006,Moga2006,445.0,Moga,65.0,100072.0,0.27
6964,India,Punjab,Moga,2007,Moga2007,445.0,Moga,33.0,108738.0,0.27
6965,India,Punjab,Moga,2008,Moga2008,445.0,Moga,34.0,114766.0,0.27
6966,India,Punjab,Moga,2009,Moga2009,445.0,Moga,98.0,122097.0,0.27
6967,India,Punjab,Moga,2010,Moga2010,445.0,Moga,19.0,129983.0,0.27
6968,India,Punjab,Moga,2011,Moga2011,445.0,Moga,,136987.0,0.27
6969,India,Punjab,Moga,2012,Moga2012,445.0,Moga,24.25,144194.0,0.27
6970,India,Punjab,Moga,2013,Moga2013,445.0,Moga,26.75,153185.0,0.27
6971,India,Punjab,Moga,2014,Moga2014,445.0,Moga,13.333333,159467.0,0.27
6972,India,Punjab,Moga,2015,Moga2015,445.0,Moga,33.285713,168864.0,0.27
6973,India,Punjab,Moga,2016,Moga2016,445.0,Moga,23.042858,180825.0,0.27
6974,India,Punjab,Moga,2017,Moga2017,445.0,Moga,34.328571,191862.0,0.27
6975,India,Punjab,Moga,2018,Moga2018,445.0,Moga,32.0,202676.0,0.27
6976,India,Nagaland,Mon,2000,Mon2000,381.0,Mon,,4035.0,0.19
6977,India,Nagaland,Mon,2001,Mon2001,381.0,Mon,,4498.0,0.19
6978,India,Nagaland,Mon,2002,Mon2002,381.0,Mon,,4946.0,0.19
6979,India,Nagaland,Mon,2003,Mon2003,381.0,Mon,,5172.0,0.19
6980,India,Nagaland,Mon,2004,Mon2004,381.0,Mon,,5421.0,0.19
6981,India,Nagaland,Mon,2005,Mon2005,381.0,Mon,6.0,5986.0,0.19
6982,India,Nagaland,Mon,2006,Mon2006,381.0,Mon,,6454.0,0.19
6983,India,Nagaland,Mon,2007,Mon2007,381.0,Mon,,6978.0,0.19
6984,India,Nagaland,Mon,2008,Mon2008,381.0,Mon,,7422.0,0.19
6985,India,Nagaland,Mon,2009,Mon2009,381.0,Mon,,7842.0,0.19
6986,India,Nagaland,Mon,2010,Mon2010,381.0,Mon,,8587.0,0.19
6987,India,Nagaland,Mon,2011,Mon2011,381.0,Mon,,9291.0,0.19
6988,India,Nagaland,Mon,2012,Mon2012,381.0,Mon,,9827.0,0.19
6989,India,Nagaland,Mon,2013,Mon2013,381.0,Mon,,10496.0,0.19
6990,India,Nagaland,Mon,2014,Mon2014,381.0,Mon,,10921.0,0.19
6991,India,Nagaland,Mon,2015,Mon2015,381.0,Mon,,11092.0,0.19
6992,India,Nagaland,Mon,2016,Mon2016,381.0,Mon,,11874.0,0.19
6993,India,Nagaland,Mon,2017,Mon2017,381.0,Mon,,12481.0,0.19
6994,India,Nagaland,Mon,2018,Mon2018,381.0,Mon,,13253.0,0.19
6995,India,Uttar Pradesh,Moradabad,2000,Moradabad2000,570.0,Moradabad,35.0,198839.0,0.27
6996,India,Uttar Pradesh,Moradabad,2001,Moradabad2001,570.0,Moradabad,8.0,202456.0,0.27
6997,India,Uttar Pradesh,Moradabad,2002,Moradabad2002,570.0,Moradabad,,209007.0,0.27
6998,India,Uttar Pradesh,Moradabad,2003,Moradabad2003,570.0,Moradabad,,220012.0,0.27
6999,India,Uttar Pradesh,Moradabad,2004,Moradabad2004,570.0,Moradabad,32.0,231029.0,0.27
7000,India,Uttar Pradesh,Moradabad,2005,Moradabad2005,570.0,Moradabad,,244514.0,0.27
7001,India,Uttar Pradesh,Moradabad,2006,Moradabad2006,570.0,Moradabad,,263935.0,0.27
7002,India,Uttar Pradesh,Moradabad,2007,Moradabad2007,570.0,Moradabad,,280851.0,0.27
7003,India,Uttar Pradesh,Moradabad,2008,Moradabad2008,570.0,Moradabad,,302192.0,0.27
7004,India,Uttar Pradesh,Moradabad,2009,Moradabad2009,570.0,Moradabad,,320989.0,0.27
7005,India,Uttar Pradesh,Moradabad,2010,Moradabad2010,570.0,Moradabad,,346621.0,0.27
7006,India,Uttar Pradesh,Moradabad,2011,Moradabad2011,570.0,Moradabad,,365375.0,0.27
7007,India,Uttar Pradesh,Moradabad,2012,Moradabad2012,570.0,Moradabad,,381471.0,0.27
7008,India,Uttar Pradesh,Moradabad,2013,Moradabad2013,570.0,Moradabad,,400680.0,0.27
7009,India,Uttar Pradesh,Moradabad,2014,Moradabad2014,570.0,Moradabad,,413263.0,0.27
7010,India,Uttar Pradesh,Moradabad,2015,Moradabad2015,570.0,Moradabad,,448582.0,0.27
7011,India,Uttar Pradesh,Moradabad,2016,Moradabad2016,570.0,Moradabad,42.400002,503182.0,0.27
7012,India,Uttar Pradesh,Moradabad,2017,Moradabad2017,570.0,Moradabad,,522441.0,0.27
7013,India,Uttar Pradesh,Moradabad,2018,Moradabad2018,570.0,Moradabad,66.0,537577.0,0.27
7014,India,Madhya Pradesh,Morena,2000,Morena2000,299.0,Morena,44.470589,85664.0,0.26
7015,India,Madhya Pradesh,Morena,2001,Morena2001,299.0,Morena,48.35294,91792.0,0.26
7016,India,Madhya Pradesh,Morena,2002,Morena2002,299.0,Morena,54.625,87005.0,0.26
7017,India,Madhya Pradesh,Morena,2003,Morena2003,299.0,Morena,,96765.0,0.26
7018,India,Madhya Pradesh,Morena,2004,Morena2004,299.0,Morena,52.75,99940.0,0.26
7019,India,Madhya Pradesh,Morena,2005,Morena2005,299.0,Morena,62.5,104975.0,0.26
7020,India,Madhya Pradesh,Morena,2006,Morena2006,299.0,Morena,53.125,114545.0,0.26
7021,India,Madhya Pradesh,Morena,2007,Morena2007,299.0,Morena,55.23077,119958.0,0.26
7022,India,Madhya Pradesh,Morena,2008,Morena2008,299.0,Morena,51.200001,135124.0,0.26
7023,India,Madhya Pradesh,Morena,2009,Morena2009,299.0,Morena,46.18182,147933.0,0.26
7024,India,Madhya Pradesh,Morena,2010,Morena2010,299.0,Morena,56.0,155701.0,0.26
7025,India,Madhya Pradesh,Morena,2011,Morena2011,299.0,Morena,49.81818,169600.0,0.26
7026,India,Madhya Pradesh,Morena,2012,Morena2012,299.0,Morena,72.692307,184305.0,0.26
7027,India,Madhya Pradesh,Morena,2013,Morena2013,299.0,Morena,36.714287,193761.0,0.26
7028,India,Madhya Pradesh,Morena,2014,Morena2014,299.0,Morena,21.272728,203761.0,0.26
7029,India,Madhya Pradesh,Morena,2015,Morena2015,299.0,Morena,50.76923,222663.0,0.26
7030,India,Madhya Pradesh,Morena,2016,Morena2016,299.0,Morena,56.57143,251943.0,0.26
7031,India,Madhya Pradesh,Morena,2017,Morena2017,299.0,Morena,74.0,265451.0,0.26
7032,India,Madhya Pradesh,Morena,2018,Morena2018,299.0,Morena,63.142857,289720.0,0.26
7033,India,Punjab,Muktsar,2000,Muktsar2000,453.0,Muktsar,81.026665,74939.0,0.26
7034,India,Punjab,Muktsar,2001,Muktsar2001,453.0,Muktsar,,75916.0,0.26
7035,India,Punjab,Muktsar,2002,Muktsar2002,453.0,Muktsar,,77209.0,0.26
7036,India,Punjab,Muktsar,2003,Muktsar2003,453.0,Muktsar,,82030.0,0.26
7037,India,Punjab,Muktsar,2004,Muktsar2004,453.0,Muktsar,142.72223,86108.0,0.26
7038,India,Punjab,Muktsar,2005,Muktsar2005,453.0,Muktsar,112.5,90330.0,0.26
7039,India,Punjab,Muktsar,2006,Muktsar2006,453.0,Muktsar,53.900002,100072.0,0.26
7040,India,Punjab,Muktsar,2007,Muktsar2007,453.0,Muktsar,82.400002,108738.0,0.26
7041,India,Punjab,Muktsar,2008,Muktsar2008,453.0,Muktsar,149.60001,114766.0,0.26
7042,India,Punjab,Muktsar,2009,Muktsar2009,453.0,Muktsar,76.571426,122097.0,0.26
7043,India,Punjab,Muktsar,2010,Muktsar2010,453.0,Muktsar,95.0,129983.0,0.26
7044,India,Punjab,Muktsar,2011,Muktsar2011,453.0,Muktsar,,136987.0,0.26
7045,India,Punjab,Muktsar,2012,Muktsar2012,453.0,Muktsar,151.625,144194.0,0.26
7046,India,Punjab,Muktsar,2013,Muktsar2013,453.0,Muktsar,123.3125,153185.0,0.26
7047,India,Punjab,Muktsar,2014,Muktsar2014,453.0,Muktsar,54.222221,159467.0,0.26
7048,India,Punjab,Muktsar,2015,Muktsar2015,453.0,Muktsar,,168864.0,0.26
7049,India,Punjab,Muktsar,2016,Muktsar2016,453.0,Muktsar,65.0,180825.0,0.26
7050,India,Punjab,Muktsar,2017,Muktsar2017,453.0,Muktsar,104.3,191862.0,0.26
7051,India,Punjab,Muktsar,2018,Muktsar2018,453.0,Muktsar,95.666664,202676.0,0.26
7052,India,Maharashtra,Mumbai Suburban,2000,Mumbai Suburban2000,322.0,Mumbai Suburban,65.5,285492.0,0.39
7053,India,Maharashtra,Mumbai Suburban,2001,Mumbai Suburban2001,322.0,Mumbai Suburban,37.0,295578.0,0.39
7054,India,Maharashtra,Mumbai Suburban,2002,Mumbai Suburban2002,322.0,Mumbai Suburban,43.0,315961.0,0.39
7055,India,Maharashtra,Mumbai Suburban,2003,Mumbai Suburban2003,322.0,Mumbai Suburban,,340364.0,0.39
7056,India,Maharashtra,Mumbai Suburban,2004,Mumbai Suburban2004,322.0,Mumbai Suburban,44.666668,370023.0,0.39
7057,India,Maharashtra,Mumbai Suburban,2005,Mumbai Suburban2005,322.0,Mumbai Suburban,47.0,423632.0,0.39
7058,India,Maharashtra,Mumbai Suburban,2006,Mumbai Suburban2006,322.0,Mumbai Suburban,41.333332,481983.0,0.39
7059,India,Maharashtra,Mumbai Suburban,2007,Mumbai Suburban2007,322.0,Mumbai Suburban,57.0,538081.0,0.39
7060,India,Maharashtra,Mumbai Suburban,2008,Mumbai Suburban2008,322.0,Mumbai Suburban,56.5,546533.0,0.39
7061,India,Maharashtra,Mumbai Suburban,2009,Mumbai Suburban2009,322.0,Mumbai Suburban,44.0,599338.0,0.39
7062,India,Maharashtra,Mumbai Suburban,2010,Mumbai Suburban2010,322.0,Mumbai Suburban,,667625.0,0.39
7063,India,Maharashtra,Mumbai Suburban,2011,Mumbai Suburban2011,322.0,Mumbai Suburban,,695904.0,0.39
7064,India,Maharashtra,Mumbai Suburban,2012,Mumbai Suburban2012,322.0,Mumbai Suburban,84.0,734891.0,0.39
7065,India,Maharashtra,Mumbai Suburban,2013,Mumbai Suburban2013,322.0,Mumbai Suburban,73.0,782973.0,0.39
7066,India,Maharashtra,Mumbai Suburban,2014,Mumbai Suburban2014,322.0,Mumbai Suburban,,831025.0,0.39
7067,India,Maharashtra,Mumbai Suburban,2015,Mumbai Suburban2015,322.0,Mumbai Suburban,,897225.0,0.39
7068,India,Maharashtra,Mumbai Suburban,2016,Mumbai Suburban2016,322.0,Mumbai Suburban,,985933.0,0.39
7069,India,Maharashtra,Mumbai Suburban,2017,Mumbai Suburban2017,322.0,Mumbai Suburban,48.376568,1026049.0,0.39
7070,India,Maharashtra,Mumbai Suburban,2018,Mumbai Suburban2018,322.0,Mumbai Suburban,27.595079,1067752.0,0.39
7071,India,Maharashtra,Mumbai,2000,Mumbai2000,356.0,Mumbai,62.666668,285492.0,
7072,India,Maharashtra,Mumbai,2001,Mumbai2001,356.0,Mumbai,32.0,295578.0,
7073,India,Maharashtra,Mumbai,2002,Mumbai2002,356.0,Mumbai,51.0,315961.0,
7074,India,Maharashtra,Mumbai,2003,Mumbai2003,356.0,Mumbai,,340364.0,
7075,India,Maharashtra,Mumbai,2004,Mumbai2004,356.0,Mumbai,38.666668,370023.0,
7076,India,Maharashtra,Mumbai,2005,Mumbai2005,356.0,Mumbai,33.333332,423632.0,
7077,India,Maharashtra,Mumbai,2006,Mumbai2006,356.0,Mumbai,40.0,481983.0,
7078,India,Maharashtra,Mumbai,2007,Mumbai2007,356.0,Mumbai,34.0,538081.0,
7079,India,Maharashtra,Mumbai,2008,Mumbai2008,356.0,Mumbai,63.333332,546533.0,
7080,India,Maharashtra,Mumbai,2009,Mumbai2009,356.0,Mumbai,30.0,599338.0,
7081,India,Maharashtra,Mumbai,2010,Mumbai2010,356.0,Mumbai,,667625.0,
7082,India,Maharashtra,Mumbai,2011,Mumbai2011,356.0,Mumbai,,695904.0,
7083,India,Maharashtra,Mumbai,2012,Mumbai2012,356.0,Mumbai,44.0,734891.0,
7084,India,Maharashtra,Mumbai,2013,Mumbai2013,356.0,Mumbai,115.0,782973.0,
7085,India,Maharashtra,Mumbai,2014,Mumbai2014,356.0,Mumbai,57.333332,831025.0,
7086,India,Maharashtra,Mumbai,2015,Mumbai2015,356.0,Mumbai,,897225.0,
7087,India,Maharashtra,Mumbai,2016,Mumbai2016,356.0,Mumbai,44.666668,985933.0,
7088,India,Maharashtra,Mumbai,2017,Mumbai2017,356.0,Mumbai,47.013832,1026049.0,
7089,India,Maharashtra,Mumbai,2018,Mumbai2018,356.0,Mumbai,46.332481,1067752.0,
7090,India,Bihar,Munger,2000,Munger2000,75.0,Munger,,62701.0,0.26
7091,India,Bihar,Munger,2001,Munger2001,75.0,Munger,,59105.0,0.26
7092,India,Bihar,Munger,2002,Munger2002,75.0,Munger,,66579.0,0.26
7093,India,Bihar,Munger,2003,Munger2003,75.0,Munger,,62286.0,0.26
7094,India,Bihar,Munger,2004,Munger2004,75.0,Munger,,70167.0,0.26
7095,India,Bihar,Munger,2005,Munger2005,75.0,Munger,51.0,68419.0,0.26
7096,India,Bihar,Munger,2006,Munger2006,75.0,Munger,,80260.0,0.26
7097,India,Bihar,Munger,2007,Munger2007,75.0,Munger,18.0,84415.0,0.26
7098,India,Bihar,Munger,2008,Munger2008,75.0,Munger,49.333332,97284.0,0.26
7099,India,Bihar,Munger,2009,Munger2009,75.0,Munger,54.400002,101938.0,0.26
7100,India,Bihar,Munger,2010,Munger2010,75.0,Munger,58.0,117503.0,0.26
7101,India,Bihar,Munger,2011,Munger2011,75.0,Munger,48.333332,129521.0,0.26
7102,India,Bihar,Munger,2012,Munger2012,75.0,Munger,46.857143,134303.0,0.26
7103,India,Bihar,Munger,2013,Munger2013,75.0,Munger,76.0,139961.0,0.26
7104,India,Bihar,Munger,2014,Munger2014,75.0,Munger,,144963.0,0.26
7105,India,Bihar,Munger,2015,Munger2015,75.0,Munger,,152593.0,0.26
7106,India,Bihar,Munger,2016,Munger2016,75.0,Munger,21.333334,163967.0,0.26
7107,India,Bihar,Munger,2017,Munger2017,75.0,Munger,,177197.0,0.26
7108,India,Bihar,Munger,2018,Munger2018,75.0,Munger,,195868.0,0.26
7109,India,West Bengal,Murshidabad,2000,Murshidabad2000,633.0,Murshidabad,41.030304,151670.0,0.22
7110,India,West Bengal,Murshidabad,2001,Murshidabad2001,633.0,Murshidabad,59.52,162624.0,0.22
7111,India,West Bengal,Murshidabad,2002,Murshidabad2002,633.0,Murshidabad,69.828575,168324.0,0.22
7112,India,West Bengal,Murshidabad,2003,Murshidabad2003,633.0,Murshidabad,,178214.0,0.22
7113,India,West Bengal,Murshidabad,2004,Murshidabad2004,633.0,Murshidabad,52.0,190029.0,0.22
7114,India,West Bengal,Murshidabad,2005,Murshidabad2005,633.0,Murshidabad,45.735847,201994.0,0.22
7115,India,West Bengal,Murshidabad,2006,Murshidabad2006,633.0,Murshidabad,,217849.0,0.22
7116,India,West Bengal,Murshidabad,2007,Murshidabad2007,633.0,Murshidabad,30.52174,234798.0,0.22
7117,India,West Bengal,Murshidabad,2008,Murshidabad2008,633.0,Murshidabad,,244262.0,0.22
7118,India,West Bengal,Murshidabad,2009,Murshidabad2009,633.0,Murshidabad,,263230.0,0.22
7119,India,West Bengal,Murshidabad,2010,Murshidabad2010,633.0,Murshidabad,,279191.0,0.22
7120,India,West Bengal,Murshidabad,2011,Murshidabad2011,633.0,Murshidabad,,289432.0,0.22
7121,India,West Bengal,Murshidabad,2012,Murshidabad2012,633.0,Murshidabad,,301479.0,0.22
7122,India,West Bengal,Murshidabad,2013,Murshidabad2013,633.0,Murshidabad,57.448277,308238.0,0.22
7123,India,West Bengal,Murshidabad,2014,Murshidabad2014,633.0,Murshidabad,,315425.0,0.22
7124,India,West Bengal,Murshidabad,2015,Murshidabad2015,633.0,Murshidabad,,334561.0,0.22
7125,India,West Bengal,Murshidabad,2016,Murshidabad2016,633.0,Murshidabad,46.942307,357756.0,0.22
7126,India,West Bengal,Murshidabad,2017,Murshidabad2017,633.0,Murshidabad,25.066668,381534.0,0.22
7127,India,West Bengal,Murshidabad,2018,Murshidabad2018,633.0,Murshidabad,53.625,403248.0,0.22
7128,India,Uttar Pradesh,Muzaffarnagar,2000,Muzaffarnagar2000,540.0,Muzaffarnagar,,198839.0,0.27
7129,India,Uttar Pradesh,Muzaffarnagar,2001,Muzaffarnagar2001,540.0,Muzaffarnagar,40.599998,202456.0,0.27
7130,India,Uttar Pradesh,Muzaffarnagar,2002,Muzaffarnagar2002,540.0,Muzaffarnagar,,209007.0,0.27
7131,India,Uttar Pradesh,Muzaffarnagar,2003,Muzaffarnagar2003,540.0,Muzaffarnagar,,220012.0,0.27
7132,India,Uttar Pradesh,Muzaffarnagar,2004,Muzaffarnagar2004,540.0,Muzaffarnagar,,231029.0,0.27
7133,India,Uttar Pradesh,Muzaffarnagar,2005,Muzaffarnagar2005,540.0,Muzaffarnagar,,244514.0,0.27
7134,India,Uttar Pradesh,Muzaffarnagar,2006,Muzaffarnagar2006,540.0,Muzaffarnagar,,263935.0,0.27
7135,India,Uttar Pradesh,Muzaffarnagar,2007,Muzaffarnagar2007,540.0,Muzaffarnagar,,280851.0,0.27
7136,India,Uttar Pradesh,Muzaffarnagar,2008,Muzaffarnagar2008,540.0,Muzaffarnagar,,302192.0,0.27
7137,India,Uttar Pradesh,Muzaffarnagar,2009,Muzaffarnagar2009,540.0,Muzaffarnagar,,320989.0,0.27
7138,India,Uttar Pradesh,Muzaffarnagar,2010,Muzaffarnagar2010,540.0,Muzaffarnagar,,346621.0,0.27
7139,India,Uttar Pradesh,Muzaffarnagar,2011,Muzaffarnagar2011,540.0,Muzaffarnagar,,365375.0,0.27
7140,India,Uttar Pradesh,Muzaffarnagar,2012,Muzaffarnagar2012,540.0,Muzaffarnagar,,381471.0,0.27
7141,India,Uttar Pradesh,Muzaffarnagar,2013,Muzaffarnagar2013,540.0,Muzaffarnagar,,400680.0,0.27
7142,India,Uttar Pradesh,Muzaffarnagar,2014,Muzaffarnagar2014,540.0,Muzaffarnagar,,413263.0,0.27
7143,India,Uttar Pradesh,Muzaffarnagar,2015,Muzaffarnagar2015,540.0,Muzaffarnagar,,448582.0,0.27
7144,India,Uttar Pradesh,Muzaffarnagar,2016,Muzaffarnagar2016,540.0,Muzaffarnagar,31.0,503182.0,0.27
7145,India,Uttar Pradesh,Muzaffarnagar,2017,Muzaffarnagar2017,540.0,Muzaffarnagar,,522441.0,0.27
7146,India,Uttar Pradesh,Muzaffarnagar,2018,Muzaffarnagar2018,540.0,Muzaffarnagar,45.0,537577.0,0.27
7147,India,Bihar,Muzaffarpur,2000,Muzaffarpur2000,89.0,Muzaffarpur,,62701.0,0.24
7148,India,Bihar,Muzaffarpur,2001,Muzaffarpur2001,89.0,Muzaffarpur,28.799999,59105.0,0.24
7149,India,Bihar,Muzaffarpur,2002,Muzaffarpur2002,89.0,Muzaffarpur,,66579.0,0.24
7150,India,Bihar,Muzaffarpur,2003,Muzaffarpur2003,89.0,Muzaffarpur,,62286.0,0.24
7151,India,Bihar,Muzaffarpur,2004,Muzaffarpur2004,89.0,Muzaffarpur,,70167.0,0.24
7152,India,Bihar,Muzaffarpur,2005,Muzaffarpur2005,89.0,Muzaffarpur,,68419.0,0.24
7153,India,Bihar,Muzaffarpur,2006,Muzaffarpur2006,89.0,Muzaffarpur,33.5,80260.0,0.24
7154,India,Bihar,Muzaffarpur,2007,Muzaffarpur2007,89.0,Muzaffarpur,58.0,84415.0,0.24
7155,India,Bihar,Muzaffarpur,2008,Muzaffarpur2008,89.0,Muzaffarpur,68.0,97284.0,0.24
7156,India,Bihar,Muzaffarpur,2009,Muzaffarpur2009,89.0,Muzaffarpur,19.428572,101938.0,0.24
7157,India,Bihar,Muzaffarpur,2010,Muzaffarpur2010,89.0,Muzaffarpur,73.25,117503.0,0.24
7158,India,Bihar,Muzaffarpur,2011,Muzaffarpur2011,89.0,Muzaffarpur,65.777779,129521.0,0.24
7159,India,Bihar,Muzaffarpur,2012,Muzaffarpur2012,89.0,Muzaffarpur,28.0,134303.0,0.24
7160,India,Bihar,Muzaffarpur,2013,Muzaffarpur2013,89.0,Muzaffarpur,30.0,139961.0,0.24
7161,India,Bihar,Muzaffarpur,2014,Muzaffarpur2014,89.0,Muzaffarpur,,144963.0,0.24
7162,India,Bihar,Muzaffarpur,2015,Muzaffarpur2015,89.0,Muzaffarpur,,152593.0,0.24
7163,India,Bihar,Muzaffarpur,2016,Muzaffarpur2016,89.0,Muzaffarpur,40.16,163967.0,0.24
7164,India,Bihar,Muzaffarpur,2017,Muzaffarpur2017,89.0,Muzaffarpur,,177197.0,0.24
7165,India,Bihar,Muzaffarpur,2018,Muzaffarpur2018,89.0,Muzaffarpur,,195868.0,0.24
7166,India,Karnataka,Mysore,2000,Mysore2000,235.0,Mysore,,123476.0,0.33
7167,India,Karnataka,Mysore,2001,Mysore2001,235.0,Mysore,,125714.0,0.33
7168,India,Karnataka,Mysore,2002,Mysore2002,235.0,Mysore,,132457.0,0.33
7169,India,Karnataka,Mysore,2003,Mysore2003,235.0,Mysore,66.0,135037.0,0.33
7170,India,Karnataka,Mysore,2004,Mysore2004,235.0,Mysore,,148729.0,0.33
7171,India,Karnataka,Mysore,2005,Mysore2005,235.0,Mysore,,164031.0,0.33
7172,India,Karnataka,Mysore,2006,Mysore2006,235.0,Mysore,,181086.0,0.33
7173,India,Karnataka,Mysore,2007,Mysore2007,235.0,Mysore,38.315788,203810.0,0.33
7174,India,Karnataka,Mysore,2008,Mysore2008,235.0,Mysore,,218309.0,0.33
7175,India,Karnataka,Mysore,2009,Mysore2009,235.0,Mysore,47.764706,218363.0,0.33
7176,India,Karnataka,Mysore,2010,Mysore2010,235.0,Mysore,,240817.0,0.33
7177,India,Karnataka,Mysore,2011,Mysore2011,235.0,Mysore,,248040.0,0.33
7178,India,Karnataka,Mysore,2012,Mysore2012,235.0,Mysore,,265132.0,0.33
